article_id,author,category,number_of_comments,timestamp,title,article_link
476589,هسبريس - محمد الراجي,marocains-du-monde,52,الأربعاء 01 يوليوز 2020 - 08:00,"عشرات الآلاف من ""المغاربة العالقين"" يغادرون إلى دول المهجر",https://www.hespress.com/marocains-du-monde/476589.html
476685,هسبريس – نورالدين إكجان,marocains-du-monde,20,الأربعاء 01 يوليوز 2020 - 16:00,"شكاوى مقتل ""فلويد المغربي"" تتحول إلى احتجاجات بألميريا الإسبانية",https://www.hespress.com/marocains-du-monde/476685.html
476694,هسبريس من الرباط,marocains-du-monde,35,الخميس 02 يوليوز 2020 - 08:35,"""مرصد الشمال"" ينتقد إلغاء الحكومة ""عملية مرحبا""",https://www.hespress.com/marocains-du-monde/476694.html
476806,هسبريس من الرباط,marocains-du-monde,14,الجمعة 03 يوليوز 2020 - 00:00,"ضعف التّنسيق بين المغرب وإسبانيا يؤزّم وضعية ""عاملات الفراولة""",https://www.hespress.com/marocains-du-monde/476806.html
476577,هسبريس من الرباط,marocains-du-monde,38,الأربعاء 01 يوليوز 2020 - 13:00,"صور ""درون"" يونانية تجهض أحلام ""حراكة مغاربة"" في بلوغ أوروبا‬",https://www.hespress.com/marocains-du-monde/476577.html
477050,هسبريس - وائل بورشاشن,marocains-du-monde,16,الأحد 05 يوليوز 2020 - 12:10,"""سوء إرشاد"" يعمّق معاناة مغاربة ""عالقين"" بالخارج",https://www.hespress.com/marocains-du-monde/477050.html
476843,هسبريس - محمد الراجي,marocains-du-monde,22,الجمعة 03 يوليوز 2020 - 07:00,"شكاوى ""التمييز"" ضد مئات المهاجرين المغاربة تلاحق حكومة مدريد",https://www.hespress.com/marocains-du-monde/476843.html
477100,هسبريس من الرباط,marocains-du-monde,13,الأحد 05 يوليوز 2020 - 17:10,مطار أكادير يستقبل 303 من المغاربة العالقين بكندا,https://www.hespress.com/marocains-du-monde/477100.html
476933,جمال سماحي من تطوان ,marocains-du-monde,35,الأحد 05 يوليوز 2020 - 17:00,معاناة عاملات الفراولة بإسبانيا تزداد بإغلاق الحدود وانتهاء العقود,https://www.hespress.com/marocains-du-monde/476933.html
477151,هسبريس من الرباط,marocains-du-monde,43,الاثنين 06 يوليوز 2020 - 10:00,مغاربة عالقون بألمانيا يلتمسون إرجاعهم إلى البلاد,https://www.hespress.com/marocains-du-monde/477151.html
477199,هسبريس من الرباط,marocains-du-monde,48,الاثنين 06 يوليوز 2020 - 21:00,"عالقون بإسطنبول يواجهون ""التّشرد"" بالمبيت أمام قنصلية المملكة",https://www.hespress.com/marocains-du-monde/477199.html
477200,هسبريس من الرباط,marocains-du-monde,40,الاثنين 06 يوليوز 2020 - 13:00,الرباط تعيد 278 من المغاربة العالقين في 3 بلدان بمنطقة الخليج,https://www.hespress.com/marocains-du-monde/477200.html
477280,هسبريس من الرباط,marocains-du-monde,25,الثلاثاء 07 يوليوز 2020 - 01:00,"معطيات رسمية .. ""كورونا"" يودي بحياة 466 مغربيا في الخارج",https://www.hespress.com/marocains-du-monde/477280.html
483818,رشيد بيجيكن من أكادير,regions,20,الجمعة 11 شتنبر 2020 - 17:07,سلطات أكادير تعلن عن إغلاق الشواطئ والحدائق,https://www.hespress.com/regions/483818.html
477276,هسبريس - عبد الرحيم العسري,marocains-du-monde,134,الثلاثاء 07 يوليوز 2020 - 04:00,"الوفي: عدم تنظيم عملية ""مرحبا 2020"" لا يعني إلغاء العبور",https://www.hespress.com/marocains-du-monde/477276.html
483831,هسبريس من الرباط,regions,38,الجمعة 11 شتنبر 2020 - 19:00,جهتا البيضاء والرباط تتصدران قائمة الإصابات الجديدة بالفيروس,https://www.hespress.com/regions/483831.html
483847,عبد الكريم هرواش من الناظور,regions,1,الجمعة 11 شتنبر 2020 - 22:55,"70 إصابة جديدة بـ""كورونا"" وحالتا وفاة في الشرق",https://www.hespress.com/regions/483847.html
483786,هسبريس من الرباط,regions,3,الجمعة 11 شتنبر 2020 - 19:15,"دعوة إلى زيادة فحوصات ""كورونا"" في مدينة سلا",https://www.hespress.com/regions/483786.html
483838,رشيد بيجيكن من أكادير,regions,4,الجمعة 11 شتنبر 2020 - 21:12,بؤرة مهنية ترفع عدد الإصابات بكورونا في سوس‎,https://www.hespress.com/regions/483838.html
483840,ياسين أوشن,regions,0,الجمعة 11 شتنبر 2020 - 20:13,"جهة بني ملال تسجل 106 حالات جديدة بـ""كورونا""",https://www.hespress.com/regions/483840.html
483790,هسبريس- عبد الإله شبل,regions,9,السبت 12 شتنبر 2020 - 02:30,ساكنة برشيد تشتكي كثرة مظاهر الفوضى والإزعاج,https://www.hespress.com/regions/483790.html
483810,هسبريس - عبد الإله شبل,regions,71,الجمعة 11 شتنبر 2020 - 23:00,"انتشار كورونا ينذر بـ""حجر صحي شامل"" على سكان الدار البيضاء",https://www.hespress.com/regions/483810.html
483852,ياسين أوشن,regions,3,السبت 12 شتنبر 2020 - 04:20,نقابة تعليمية: الدخول المدرسي يتعثر بإقليم أزيلال,https://www.hespress.com/regions/483852.html
483820,رشيد بيجيكن من اشتوكة آيت باها,regions,1,السبت 12 شتنبر 2020 - 05:30,"""بحارة تفنيت"" يستفيدون من قوارب صيد عصرية",https://www.hespress.com/regions/483820.html
483853,عبد الكريم هرواش من الناظور,regions,1,السبت 12 شتنبر 2020 - 09:50,"اختتام ""الملتقى الصيفي للأحداث"" بسجن النّاظور",https://www.hespress.com/regions/483853.html
483855,هسبريس من تنغير,regions,2,السبت 12 شتنبر 2020 - 10:35,"دوريات أمنية تراقب ""إجراءات الجائحة"" في تنغير",https://www.hespress.com/regions/483855.html
475666,هسبريس - مصطفى شاكري,marocains-du-monde,4,الاثنين 22 يونيو 2020 - 02:00,"العجوطي: ""قضية الطاهري"" شجرة تخفي غابة الاعتداء على القاصرين‎",https://www.hespress.com/marocains-du-monde/475666.html
483896,هسبريس - عبد الإله شبل,regions,21,السبت 12 شتنبر 2020 - 16:00,"سلطات البيضاء تغلق أحياء بعين السبع والبرنوصي لمواجهة ""كورونا""",https://www.hespress.com/regions/483896.html
475667,هسبريس - مصطفى شاكري,marocains-du-monde,13,الاثنين 22 يونيو 2020 - 05:00,"الهيني ينتقد تطبيق ""بروتوكول التقييد"" في مراكز القاصرين بإسبانيا‎",https://www.hespress.com/marocains-du-monde/475667.html
475663,هسبريس - مصطفى شاكري,marocains-du-monde,4,الاثنين 22 يونيو 2020 - 03:30,الشايب: احتجاجات العنصرية في أمريكا أحْيت قضية مقتل الطاهري‎,https://www.hespress.com/marocains-du-monde/475663.html
475670,هسبريس - مصطفى شاكري,marocains-du-monde,38,الاثنين 22 يونيو 2020 - 06:10,"الخياري: ""التعذيب الممنهج"" يستهدف قاصرين مغاربة في إسبانيا",https://www.hespress.com/marocains-du-monde/475670.html
475604,هسبريس من الرباط,marocains-du-monde,18,الاثنين 22 يونيو 2020 - 08:23,"""وزارة الجالية"" تجيب آلاف مراسلات مغاربة العالم",https://www.hespress.com/marocains-du-monde/475604.html
475709,هسبريس - و.م.ع,marocains-du-monde,3,الثلاثاء 23 يونيو 2020 - 02:20,مغاربة عالقون بتونس يعودون إلى أرض الوطن,https://www.hespress.com/marocains-du-monde/475709.html
475722,هسبريس من الرباط,marocains-du-monde,148,الاثنين 22 يونيو 2020 - 16:30,"بوريطة يعلن عدم تنظيم ""عملية مرحبا"" هذه السنة",https://www.hespress.com/marocains-du-monde/475722.html
475703,هسبريس من الرباط ,marocains-du-monde,22,الثلاثاء 23 يونيو 2020 - 12:00,"مغربيات يخضن ""مغامرة البحث"" عن أبناء معتقلين في سجون تركية‬",https://www.hespress.com/marocains-du-monde/475703.html
475759,حسن الركاز من هولندا,marocains-du-monde,30,الثلاثاء 23 يونيو 2020 - 08:36,مغاربة عالقون بهولندا: العودة للوطن هدية ثمينة,https://www.hespress.com/marocains-du-monde/475759.html
475913,هسبريس - أمال كنين,marocains-du-monde,35,الأربعاء 24 يونيو 2020 - 14:10,"إسبانيا ترحب بقرار المغرب إلغاء عملية ""مرحبا""",https://www.hespress.com/marocains-du-monde/475913.html
475828,هسبريس - مصطفى شاكري,marocains-du-monde,92,الثلاثاء 23 يونيو 2020 - 20:30,"الحكومة الإسبانية تعتزم تسهيل عبور المغاربة ""فرادى"" في الصيف‬",https://www.hespress.com/marocains-du-monde/475828.html
475933,هسبريس - أمال كنين ,marocains-du-monde,9,الخميس 25 يونيو 2020 - 03:00,"مخاوف ""الاتجار بالأعضاء"" تلف اختفاء مغربيات وأبنائهن بسوريا",https://www.hespress.com/marocains-du-monde/475933.html
475978,هسبريس من الرباط,marocains-du-monde,17,الخميس 25 يونيو 2020 - 03:52,"الوفي تُطلق برنامجًا لتعبئة ""كفاءات مغاربة العالم""",https://www.hespress.com/marocains-du-monde/475978.html
476051,صالح الخزاعي من خريبكة,marocains-du-monde,27,الخميس 25 يونيو 2020 - 18:28,مغاربة بإيطاليا يطالبون بتسهيل العودة إلى البلاد,https://www.hespress.com/marocains-du-monde/476051.html
476083,هسبريس - متابعة,marocains-du-monde,22,الخميس 25 يونيو 2020 - 20:28,"مصرع مغربية وطفليها في ""انهيار شرفة"" بإيطاليا",https://www.hespress.com/marocains-du-monde/476083.html
476054,هسبريس من الرباط,marocains-du-monde,30,الجمعة 26 يونيو 2020 - 07:00,"""مجلس الجالية"" يرصد أشكال التمييز ضد الشباب المغربي بأوروبا",https://www.hespress.com/marocains-du-monde/476054.html
476142,هسبريس - أمال كنين,marocains-du-monde,13,السبت 27 يونيو 2020 - 07:45,"قضية اختفاء مغربيات في ""الهول"" تصل البرلمان‬",https://www.hespress.com/marocains-du-monde/476142.html
476234,هسبريس - أمال كنين,marocains-du-monde,6,الأحد 28 يونيو 2020 - 09:23,المتاجرة بأطفال مغاربة في سوريا تعود إلى الواجهة‎,https://www.hespress.com/marocains-du-monde/476234.html
483362, عبد الكريم هرواش من الناظور (صور : محمد العبوسي),faits-divers,15,الأحد 06 شتنبر 2020 - 20:25,توقيف العشرات جراء عدم ارتداء الكمامات بالنّاظور,https://www.hespress.com/faits-divers/483362.html
483343,هسبريس من أكادير,faits-divers,21,الأحد 06 شتنبر 2020 - 15:17,السقوط من عمارة ينهي حياة خمسيني بمدينة أكادير‬,https://www.hespress.com/faits-divers/483343.html
