article_id,author,category,number_of_comments,timestamp,title
477814,هسبريس من الرباط,politique,6,الأحد 12 يوليوز 2020 - 11:10,"المصادقة على الجزء الأول من ""المالية المعدّلة"""
477898,هسبريس من الرباط,politique,8,الأحد 12 يوليوز 2020 - 23:05,عبد اللطيف وهبي يعقد لقاءين حزبيين بتازة والناظور‎
477941,هسبريس - محمد بلقاسم,politique,21,الاثنين 13 يوليوز 2020 - 17:00,المعارضة تتهم الحكومة بالارتباك والارتجالية في تدبير أزمة كورونا
478014,هسبريس من الرباط,politique,5,الاثنين 13 يوليوز 2020 - 23:30,"مجلس النواب يصادق على ""قانون المالية المعدل"""
477976,هسبريس - محمد بلقاسم,politique,79,الاثنين 13 يوليوز 2020 - 23:00,"أخنوش ينتقد تشويش نواب ""البيجيدي"" على مخطط المغرب الأخضر"
478230,محمد بنعزيز,art-et-culture,4,الجمعة 17 يوليوز 2020 - 03:00,"فيلم ""المهاجر"" ليوسف شاهين .. سيرة فتى يرى مصر بنظرة ""برانية"""
477952,هسبريس - محمد بلقاسم,politique,64,الاثنين 13 يوليوز 2020 - 19:00,"دعم الوزير ""التكنوقراطي"" بنشعبون يقسم ""الأحرار"" بمجلس النواب"
477936,هسبريس - محمد بلقاسم,politique,44,الاثنين 13 يوليوز 2020 - 14:00,"""البيجيدي"" يرفض التمييز بين الوزراء وربط الإخفاقات بأداء الحكومة"
477946,هسبريس من الرباط,politique,134,الاثنين 13 يوليوز 2020 - 20:00,"الرئيس الجزائري يحصرُ نزاع الصحراء بين المغرب و""البوليساريو"""
475060,هسبريس - وائل بورشاشن,marocains-du-monde,41,الأربعاء 17 يونيو 2020 - 06:00,"مغاربة عالقون ينتقدون غموض ""برنامج الترحيل"" وتناقض الحكومة"
475167,هسبريس - نورالدين إكجان,marocains-du-monde,42,الأربعاء 17 يونيو 2020 - 19:00,"ملف مقتل ""فلويد المغربي"" يصل إلى مكتب رئيس الحكومة الإسبانية"
475125,هسبريس من الرباط,marocains-du-monde,12,الأربعاء 17 يونيو 2020 - 11:15,الوفي ترأس اجتماع رقمنة الخدمات الموجّهة للجالية
475023,هسبريس من الرباط,marocains-du-monde,25,الثلاثاء 16 يونيو 2020 - 14:05,رفع وتيرة ترحيل مغاربة عالقين في تركيا بـ15 رحلة
475406,هسبريس - مصطفى شاكري,marocains-du-monde,20,الجمعة 19 يونيو 2020 - 19:15,"المدعي العام بألميريا يفتح التحقيق في قضية مقتل ""فلويد المغربي""‬"
475356,هسبريس من الرباط,marocains-du-monde,10,الجمعة 19 يونيو 2020 - 12:38,استئناف تدريجي لخدمات قنصلية فرنسا بالمغرب
482011,أيوب صدور من تطوان,societe,7,الاثنين 24 غشت 2020 - 05:47,"تطوان تتصدر الشمال في الإصابات ""كورونا"" الجديدة"
474042,هسبريس من الرباط,art-et-culture,11,الأحد 07 يونيو 2020 - 17:15,ورزازات تستعد لتصوير الأفلام السينمائية العالمية
476631,هسبريس من الرباط,medias,25,الثلاثاء 30 يونيو 2020 - 22:00,رصيف الصحافة: سب عامل تارودانت يجر رئيس جماعة إلى الحبس
474157,هسبريس - وائل بورشاشن,art-et-culture,1,الثلاثاء 09 يونيو 2020 - 05:50,"مديرية جهوية للثقافة تدعو إلى ""الإدماج الرقمي"""
474050,هسبريس من الرباط,art-et-culture,6,الاثنين 08 يونيو 2020 - 01:39,"""ألحان"" ترفض حرمان موسيقيين من ""دعم كورونا"""
474122,هسبريس من الرباط,art-et-culture,9,الاثنين 08 يونيو 2020 - 18:50,تخريب موقع أثري في السمارة يحرّك وزارة الثقافة
474004,هسبريس - وائل بورشاشن ,art-et-culture,7,الاثنين 08 يونيو 2020 - 07:15,"هذه أدوار الفنّ والإعلام للإسهام في الحفاظ على ""وجود البشرية"""
474051,جمال سماحي من تطوان,art-et-culture,23,الاثنين 08 يونيو 2020 - 06:40,"فنانون وإعلاميون يحتفون غنائيا بـ""أبطال كورونا"""
474510,هسبريس - وائل بورشاشن,art-et-culture,5,الجمعة 12 يونيو 2020 - 03:30,مؤلّف جماعي يدعو إلى إحداث وعي بيئي جديد
474247,هسبريس ـ مُتابعة,art-et-culture,4,الثلاثاء 09 يونيو 2020 - 16:10,ماحي بينبين يفوز بجائزة البحر الأبيض المتوسط
474619,عبد الجواد الخنيفي من شفشاون,art-et-culture,10,السبت 13 يونيو 2020 - 09:55,"""فيها خِيرْ"" .. أغنية تجمع فعاليات فنيّة شفشاونية"
474438,جمال سماحي من تطوان ,art-et-culture,6,الخميس 11 يونيو 2020 - 09:39,"""مهرجان العود"" يطلّ في نسخة افتراضية بتطوان"
474645,محمد سعيد احجيوج*,art-et-culture,34,السبت 13 يونيو 2020 - 06:50,"بركات يفضح سر درويش الدفين .. ابنة من ""علاقة غير شرعية"""
474729,هسبريس من الرباط,art-et-culture,7,الأحد 14 يونيو 2020 - 07:33,"أوضاع الفنانين و""الحلايقية"" تسائل ""دعم كورونا"""
474721,هسبريس - أمال كنين ,art-et-culture,6,الأحد 14 يونيو 2020 - 11:00,"الوهابي يروي تفاصيل الحجر الصحي بالأردن بعد مسابقة ""سديم"""
474694,هسبريس - وائل بورشاشن,art-et-culture,1,الاثنين 15 يونيو 2020 - 04:00,"المسرح في زمن ""كورونا"" .. هشاشة ورفض للرهان على ""أونلاين"""
474968,بلال مرميد,art-et-culture,13,الثلاثاء 16 يونيو 2020 - 11:35,مرميد يخاطب الفردوس: مبادرة الدعم تستوجب الكفاءات البشرية
475074,هسبريس من الرباط,art-et-culture,0,الأربعاء 17 يونيو 2020 - 05:55,شبكة تعلن الفائزين في الإبداع القصصي والتشكيلي
476200,هسبريس من الدار البيضاء,medias,5,السبت 27 يونيو 2020 - 02:35,"الراضي: اتهامي بتلقي ""تمويلات خارجية"" سخيف"
474904,هسبريس - محمد الراجي,art-et-culture,22,الأربعاء 17 يونيو 2020 - 01:00,"فنان تشكيلي يحول ""الصحون المقعرة"" إلى لوحات إبداعية مبهرة"
475067,هسبريس من الرباط,art-et-culture,2,الأربعاء 17 يونيو 2020 - 06:45,"آمال مسرحية كبيرة تواكب مبادرة ""الثقافة والفنون"""
474959,هسبريس - محمد الراجي,art-et-culture,21,الخميس 18 يونيو 2020 - 01:00,"الغموض يلف كيفية صرْف مستحقات ""النسخة الخاصة"" للفنانين"
476211,هسبريس من الرباط,medias,9,السبت 27 يونيو 2020 - 09:18,"نقابة الصحافة تصف قرارات ""ميدي1"" بالتعسفية"
476171,هسبريس - عبد الرحيم العسري,medias,10,السبت 27 يونيو 2020 - 01:30,"نواب يطالبون بتقوية المقاولة الصحافية لمحاربة ""الأخبار الزائفة"""
476252,هسبريس من الرباط,medias,33,السبت 27 يونيو 2020 - 20:00,"رصيف الصحافة: هولدينغ مولاي رشيد ينفتح على صناعة ""شيبس"""
476514,هسبريس من الرباط,medias,61,الاثنين 29 يونيو 2020 - 22:00,"رصيف الصحافة: ""مظلة حديدية"" تكلف الرباط 4 مليارات سنتيم"
476567,هسبريس من الرباط,medias,23,الثلاثاء 30 يونيو 2020 - 14:55,هسبريس تترأس قطب الصحافة الإلكترونية بجمعية الإعلام والناشرين
476575,هسبريس من الرباط,medias,5,الثلاثاء 30 يونيو 2020 - 17:10,"جمعية الإعلام والناشرين تروم رد ""صاحبة الجلالة"" إلى الصحافيين"
476403,هسبريس من الرباط,medias,97,الأحد 28 يونيو 2020 - 22:00,"رصيف الصحافة: موجة ""كورونا"" الثانية تربك عودة مغاربة العالم"
476680,هسبريس من الرباط,medias,1,الأربعاء 01 يوليوز 2020 - 21:05,المركز المغربي للكرتون يبدأ محاربة الأخبار الزائفة
476693,هسبريس من الرباط,medias,8,الأربعاء 01 يوليوز 2020 - 15:00,دلمي: جمعية الناشرين تواجه الأصوات المتشنجة بالترافع عن المهنة‎
476745,هسبريس من الرباط,medias,24,الأربعاء 01 يوليوز 2020 - 22:00,"رصيف الصحافة: جدل صفقة ""اختبارات كورونا"" يصل إلى البرلمان"
476664,هسبريس من الرباط,medias,3,الأربعاء 01 يوليوز 2020 - 22:10,"""مجلة الشرطة"" تبرز انفتاح وتواصل المديرية العامة"
476812,هسبريس من الرباط,medias,62,الخميس 02 يوليوز 2020 - 17:50,"منع الصحافي بلهايسي من الشاشة يجر انتقادات على قناة ""ميدي 1"""
476838,هسبريس من الرباط,medias,61,الخميس 02 يوليوز 2020 - 22:00,"رصيف الصحافة: ""قاتلة الدبابات"" المغربية تقلق الجارة الشمالية للمملكة"
476949,هسبريس - محمد الراجي (صور: منير محيمدات),medias,4,الجمعة 03 يوليوز 2020 - 22:40,السلطات تمنع وقفة تضامنية مع سليمان الريسوني
476947,هسبريس من الرباط,medias,66,الجمعة 03 يوليوز 2020 - 22:00,"رصيف الصحافة: هل يتغلب المغرب على ""كوفيد-19"" في أسبوعين؟"
476965,هسبريس من الرباط ,medias,2,السبت 04 يوليوز 2020 - 03:39,"""الإذاعة والتلفزة"" تواكب ""كورونا"" بـ19 ألف ساعة"
477037,هسبريس من الرباط,medias,55,السبت 04 يوليوز 2020 - 22:00,رصيف الصحافة: الملك يلقي خطاب ذكرى عيد العرش من تطوان
480032,هسبريس من الرباط,economie,27,الأحد 02 غشت 2020 - 21:15,"مغربيتان ضمن قائمة ""فوربس"" للسيدات الرائدات"
480029,هسبريس من الرباط,economie,11,الاثنين 03 غشت 2020 - 07:54,"""فيدرالية النقل السياحي"" تنفي الإضراب المفتوح"
480025,هسبريس - محمد الراجي,economie,66,الأحد 02 غشت 2020 - 22:00,زيادة جديدة تُنعش أجور الطبقة العاملة والعاملات والعمال المنزليين
480128,هسبريس من الرباط,economie,15,الثلاثاء 04 غشت 2020 - 01:25,"جامعي مغربي يحلل عِلْم ""الاقتصاد الكُلِّي"" في زمن جائحة ""كورونا"""
480079,هسبريس من الرباط,economie,9,الثلاثاء 04 غشت 2020 - 04:55,عدم استقرار الإنتاج من المصادر الخضراء يتحدى الطاقة بالمغرب
480148,هسبريس من الرباط,economie,7,الثلاثاء 04 غشت 2020 - 11:05,"""كابل كهربائي"" يستنفر المغرب وإسبانيا تحت البحر"
480118,هسبريس من الرباط,economie,5,الاثنين 03 غشت 2020 - 21:37,بنك المغرب يتعقّب آلاف الأوراق النقدية المزورة
480045,هسبريس من الدار البيضاء,economie,10,الاثنين 03 غشت 2020 - 09:00,مقاولات تراهن على الاستثمار العمومي لإنعاش الاقتصاد المغربي
480177,هسبريس - يوسف لخضر,economie,35,الأربعاء 05 غشت 2020 - 02:50,"الدولة تقرر إدماج مؤسسات عمومية والتخلي عن ""مقاولات متجاوزة"""
480170,هسبريس - يوسف لخضر (صور: منير امحيمدات),economie,47,الثلاثاء 04 غشت 2020 - 14:00,بنشعبون يكشف تفاصيل خطة إنعاش اقتصادي بقيمة 120 مليار درهم
480192,هسبريس من الرباط,economie,15,الأربعاء 05 غشت 2020 - 07:00,"هذه تحديات ""النموذج التنموي الجديد"" بعد انحسار ""جائحة كورونا‬"""
480238,هسبريس من الرباط,economie,1,الأربعاء 05 غشت 2020 - 01:10,لأول مرة .. سعر الذهب يتجاوز حاجز 2000 دولار
480179,هسبريس من الرباط,economie,78,الأربعاء 05 غشت 2020 - 09:00,هل يفتحُ المغرب حدوده الجوّية أمام أوروبا لإنقاذِ موسم السّياحة؟‬
480281,هسبريس من الرباط,economie,11,الأربعاء 05 غشت 2020 - 19:20,"""الفيدرالية الوطنية"" تتشبّث بإضراب ""النقل السياحي"""
480287,هسبريس - عبد الإله شبل,economie,14,الأربعاء 05 غشت 2020 - 22:20,"شركة ""ألزا"" توقف النقل بين البيضاء والمحمدية"
480270,هسبريس من الرباط,economie,10,الأربعاء 05 غشت 2020 - 23:19,"""اتصالات المغرب"" تُجدّد شهادة ""التدقيق الداخلي"""
480325,هسبريس من الرباط,economie,15,الخميس 06 غشت 2020 - 05:40,تفاصيل مرسوم الحساب الخصوصي لصندوق الاستثمار الإستراتيجي
480385,هسبريس من الرباط,economie,53,الخميس 06 غشت 2020 - 20:00,"المغرب يعتمد ""عقد برنامج"" لإنقاذ قطاع السياحة من براثن كورونا"
480381,هسبريس من الرباط,economie,6,الخميس 06 غشت 2020 - 16:45,الحكومة توقع ميثاق الإنعاش مع الباطرونا والبنوك
481913,هسبريس من الرباط,societe,83,السبت 22 غشت 2020 - 19:00,وفيات كورونا تصل إلى 858 حالة .. وزارة الصحة تحذّر المغاربة
481870,هسبريس - محمد الراجي,societe,55,السبت 22 غشت 2020 - 17:00,"""مفرقعات عاشوراء"" تتحدى القانون وتعمّق الهلع في ""زمن الجائحة"""
